motor1_x,motor1_y,motor1_z,sound,time
0.009519,0.000998,0.192863,-0.006574,2024-04-22T14:56:00.211736Z
-0.000264,0.000683,-0.049484,-0.006889,2024-04-22T14:56:00.211936Z
0.009203,0.000998,-0.043804,-0.006889,2024-04-22T14:56:00.212136Z
0.019301,0.000998,-0.212918,-0.001210,2024-04-22T14:56:00.212336Z
-0.005943,0.000998,-0.059264,-0.005943,2024-04-22T14:56:00.212536Z
-0.007836,0.000998,0.134483,-0.006574,2024-04-22T14:56:00.212736Z
-0.000264,0.000683,0.038866,-0.007836,2024-04-22T14:56:00.212936Z
0.013306,0.000683,-0.043173,-0.008152,2024-04-22T14:56:00.213136Z
0.007941,0.000683,-0.189255,-0.002157,2024-04-22T14:56:00.213336Z
-0.002788,0.000683,-0.081981,-0.006574,2024-04-22T14:56:00.213536Z
-0.004996,0.000998,0.125963,-0.005627,2024-04-22T14:56:00.213736Z
0.005416,0.000367,0.072316,-0.006889,2024-04-22T14:56:00.213936Z
0.003523,0.000367,-0.096810,-0.008467,2024-04-22T14:56:00.214136Z
-0.005943,0.000998,-0.027713,0.000052,2024-04-22T14:56:00.214336Z
0.005101,0.000683,0.037604,-0.009098,2024-04-22T14:56:00.214536Z
0.002892,0.000998,0.176453,-0.007836,2024-04-22T14:56:00.214736Z
0.005416,0.000367,-0.088607,-0.005312,2024-04-22T14:56:00.214936Z
0.002261,0.000998,-0.105014,-0.008152,2024-04-22T14:56:00.215136Z
0.005101,0.000998,-0.087029,0.001630,2024-04-22T14:56:00.215336Z
-0.004681,0.001314,-0.034339,-0.007521,2024-04-22T14:56:00.215536Z
0.003523,0.000052,0.140163,-0.006574,2024-04-22T14:56:00.215736Z
0.002261,0.000367,0.077681,-0.004365,2024-04-22T14:56:00.215936Z
0.002261,0.000367,0.027506,-0.007205,2024-04-22T14:56:00.216136Z
0.012359,0.000367,-0.155811,-0.000579,2024-04-22T14:56:00.216336Z
-0.002788,0.001630,0.018670,-0.005312,2024-04-22T14:56:00.216536Z
-0.011307,0.000683,0.161937,-0.005943,2024-04-22T14:56:00.216736Z
0.003839,0.000367,0.151524,-0.006258,2024-04-22T14:56:00.216936Z
