motor1_x,motor1_y,motor1_z,sound,time
-0.002472,0.000998,0.226313,-0.010045,2024-04-22T18:14:00.277070Z
0.006363,0.001630,-0.005627,-0.007521,2024-04-22T18:14:00.277270Z
0.015830,0.000683,-0.258983,-0.007836,2024-04-22T18:14:00.277470Z
-0.013515,0.000367,-0.128046,-0.006258,2024-04-22T18:14:00.277670Z
-0.015093,0.000683,0.133221,-0.007205,2024-04-22T18:14:00.277870Z
0.000998,0.000683,0.190969,-0.010676,2024-04-22T18:14:00.278070Z
0.016461,0.000998,-0.040965,-0.008152,2024-04-22T18:14:00.278270Z
0.013621,0.000367,-0.283277,-0.008152,2024-04-22T18:14:00.278470Z
-0.011938,0.000052,-0.079457,-0.006574,2024-04-22T18:14:00.278670Z
-0.025189,0.000998,0.129750,-0.005943,2024-04-22T18:14:00.278870Z
0.008888,0.000998,0.089041,-0.010991,2024-04-22T18:14:00.279070Z
0.003207,0.000367,-0.026767,-0.008467,2024-04-22T18:14:00.279270Z
0.009834,0.000683,-0.154233,-0.006574,2024-04-22T18:14:00.279470Z
-0.013515,0.000683,0.038866,-0.007205,2024-04-22T18:14:00.279670Z
-0.018879,0.000998,0.148999,-0.006574,2024-04-22T18:14:00.279870Z
0.009203,0.000683,0.024350,-0.010991,2024-04-22T18:14:00.280070Z
0.001314,0.000367,-0.065575,-0.008783,2024-04-22T18:14:00.280270Z
0.001630,0.000683,-0.094286,-0.006574,2024-04-22T18:14:00.280470Z
-0.009098,0.000998,0.066005,-0.008152,2024-04-22T18:14:00.280670Z
-0.004365,0.000998,0.110816,-0.007205,2024-04-22T18:14:00.280870Z
0.007310,0.000367,-0.039703,-0.008467,2024-04-22T18:14:00.281070Z
-0.005312,0.000683,-0.048853,-0.007205,2024-04-22T18:14:00.281270Z
-0.002788,0.000998,-0.040334,-0.008467,2024-04-22T18:14:00.281470Z
0.003207,0.000367,0.089988,-0.007205,2024-04-22T18:14:00.281670Z
0.010781,0.000998,0.076734,-0.007836,2024-04-22T18:14:00.281870Z
0.000367,0.000367,-0.109431,-0.007521,2024-04-22T18:14:00.282070Z
-0.012569,0.000367,-0.048221,-0.007521,2024-04-22T18:14:00.282270Z
-0.001210,0.000998,-0.010676,-0.006574,2024-04-22T18:14:00.282470Z
0.006048,0.000683,0.131012,-0.006574,2024-04-22T18:14:00.282670Z
0.013306,0.000998,0.024035,-0.007836,2024-04-22T18:14:00.282870Z
-0.003103,0.000683,-0.087976,-0.008152,2024-04-22T18:14:00.283070Z
-0.015724,0.000367,-0.032130,-0.007205,2024-04-22T18:14:00.283270Z
-0.004681,0.000998,0.031293,-0.006574,2024-04-22T18:14:00.283470Z
0.009834,0.000683,0.057800,-0.007521,2024-04-22T18:14:00.283670Z
0.015199,0.000683,0.031293,-0.008152,2024-04-22T18:14:00.283870Z
-0.003103,0.000367,-0.071569,-0.008467,2024-04-22T18:14:00.284070Z
-0.010676,0.000367,-0.040018,-0.007836,2024-04-22T18:14:00.284270Z
-0.002157,0.000998,-0.012253,-0.007836,2024-04-22T18:14:00.284470Z
0.005732,0.000998,-0.037810,-0.008783,2024-04-22T18:14:00.284670Z
0.006679,0.000367,0.072948,-0.005943,2024-04-22T18:14:00.284870Z
-0.002472,0.000998,-0.025505,-0.009729,2024-04-22T18:14:00.285070Z
-0.010360,0.000998,-0.040965,-0.007836,2024-04-22T18:14:00.285270Z
0.001945,0.000998,-0.093024,-0.007836,2024-04-22T18:14:00.285470Z
