motor1_x,motor1_y,motor1_z,sound,time
0.019932,0.000998,-0.003419,-0.007205,2024-04-22T15:26:50.577213Z
0.033186,0.000367,0.166986,-0.007205,2024-04-22T15:26:50.577413Z
-0.054532,0.000998,0.197912,-0.007521,2024-04-22T15:26:50.577613Z
0.018670,0.000998,-0.203138,-0.003419,2024-04-22T15:26:50.577813Z
0.005101,0.000998,-0.171902,-0.007205,2024-04-22T15:26:50.578013Z
-0.016670,0.000052,0.346544,-0.006889,2024-04-22T15:26:50.578213Z
0.048649,0.000367,-0.061473,-0.006574,2024-04-22T15:26:50.578413Z
-0.062104,0.001314,0.190023,-0.008467,2024-04-22T15:26:50.578613Z
0.024350,0.000998,-0.354899,-0.002157,2024-04-22T15:26:50.578813Z
0.055276,0.000367,-0.195250,-0.005312,2024-04-22T15:26:50.579013Z
-0.061788,-0.000264,0.165093,-0.006889,2024-04-22T15:26:50.579213Z
0.019932,0.001314,0.029084,-0.007836,2024-04-22T15:26:50.579413Z
-0.036232,0.000998,0.086833,-0.008467,2024-04-22T15:26:50.579613Z
0.014883,0.000683,0.007941,-0.001210,2024-04-22T15:26:50.579813Z
0.026875,0.000367,0.065690,-0.006889,2024-04-22T15:26:50.580013Z
-0.052008,0.000367,-0.032446,-0.006574,2024-04-22T15:26:50.580213Z
0.065690,0.000683,-0.213865,-0.009098,2024-04-22T15:26:50.580413Z
-0.071254,0.000683,0.047071,-0.007836,2024-04-22T15:26:50.580613Z
0.028768,0.000683,0.264181,-0.005627,2024-04-22T15:26:50.580813Z
-0.046959,0.000683,0.268283,-0.006574,2024-04-22T15:26:50.581013Z
0.015515,0.000367,-0.204400,-0.007205,2024-04-22T15:26:50.581213Z
0.023404,0.000367,-0.208501,-0.007205,2024-04-22T15:26:50.581413Z
0.031293,0.000367,-0.115741,-0.006574,2024-04-22T15:26:50.581613Z
0.044862,0.000367,0.132274,-0.006889,2024-04-22T15:26:50.581813Z
-0.085136,0.000998,0.030031,-0.007521,2024-04-22T15:26:50.582013Z
0.070107,0.000998,-0.082928,-0.009098,2024-04-22T15:26:50.582213Z
-0.051377,0.000367,-0.162437,-0.007205,2024-04-22T15:26:50.582413Z
-0.047590,0.000998,0.160044,-0.007521,2024-04-22T15:26:50.582613Z
0.006048,0.000052,0.219370,-0.003419,2024-04-22T15:26:50.582813Z
-0.047590,0.000998,0.224104,-0.008152,2024-04-22T15:26:50.583013Z
0.087464,0.000367,-0.289588,-0.008783,2024-04-22T15:26:50.583213Z
-0.026136,0.000998,-0.061473,-0.006889,2024-04-22T15:26:50.583413Z
-0.001210,0.000998,-0.133410,-0.005943,2024-04-22T15:26:50.583613Z
0.004154,0.000367,0.242722,-0.004050,2024-04-22T15:26:50.583813Z
0.037920,0.000998,-0.049799,-0.007836,2024-04-22T15:26:50.584013Z
0.024035,0.000683,-0.061157,-0.008152,2024-04-22T15:26:50.584213Z
-0.048853,0.001314,-0.063682,-0.007836,2024-04-22T15:26:50.584413Z
0.015199,0.000052,-0.225223,-0.006574,2024-04-22T15:26:50.584613Z
-0.046644,0.000683,0.132274,-0.003419,2024-04-22T15:26:50.584813Z
0.056854,0.000998,0.081152,-0.007836,2024-04-22T15:26:50.585013Z
-0.034970,0.000998,0.224419,-0.008152,2024-04-22T15:26:50.585213Z
0.018670,0.000683,-0.169693,-0.006258,2024-04-22T15:26:50.585413Z
-0.024243,0.000367,0.137639,-0.006574,2024-04-22T15:26:50.585613Z
-0.007205,0.000683,-0.024558,-0.005312,2024-04-22T15:26:50.585813Z
0.049596,0.000998,-0.019510,-0.008467,2024-04-22T15:26:50.586013Z
-0.021719,0.001630,-0.079773,-0.009098,2024-04-22T15:26:50.586213Z
0.019932,0.000367,-0.001210,-0.005627,2024-04-22T15:26:50.586413Z
-0.042542,0.000367,0.447840,-0.005943,2024-04-22T15:26:50.586613Z
0.019932,0.000998,-0.119527,-0.003419,2024-04-22T15:26:50.586813Z
0.040760,0.000683,-0.233427,-0.007205,2024-04-22T15:26:50.587013Z
-0.029606,0.000998,-0.194619,-0.008467,2024-04-22T15:26:50.587213Z
0.065374,0.000367,-0.046013,-0.006574,2024-04-22T15:26:50.587413Z
-0.063366,0.000998,0.150261,-0.007836,2024-04-22T15:26:50.587613Z
0.062218,0.000367,0.002261,-0.005312,2024-04-22T15:26:50.587813Z
-0.085452,0.000683,-0.140666,-0.006889,2024-04-22T15:26:50.588013Z
0.090304,0.000367,-0.060842,-0.005627,2024-04-22T15:26:50.588213Z
-0.089869,0.000998,0.137954,-0.007205,2024-04-22T15:26:50.588413Z
0.041391,0.000367,0.249980,-0.007836,2024-04-22T15:26:50.588613Z
-0.065890,0.000998,-0.016670,-0.006574,2024-04-22T15:26:50.588813Z
0.058116,0.000683,-0.236582,-0.007836,2024-04-22T15:26:50.589013Z
-0.064313,0.000683,0.067899,-0.006889,2024-04-22T15:26:50.589213Z
0.048965,0.000998,0.166355,-0.006574,2024-04-22T15:26:50.589413Z
-0.015408,0.000052,0.247456,-0.008467,2024-04-22T15:26:50.589613Z
0.043915,0.000683,-0.188940,-0.004050,2024-04-22T15:26:50.589813Z
-0.012884,0.000998,-0.134356,-0.008467,2024-04-22T15:26:50.590013Z
0.017092,0.000367,-0.275705,-0.005943,2024-04-22T15:26:50.590213Z
0.011728,0.000998,0.133221,-0.007205,2024-04-22T15:26:50.590413Z
-0.002157,0.000052,0.024982,-0.007836,2024-04-22T15:26:50.590613Z
-0.004050,0.000683,-0.081666,-0.004365,2024-04-22T15:26:50.590813Z
-0.002157,0.000998,-0.222699,-0.007836,2024-04-22T15:26:50.591013Z
-0.000579,0.000998,-0.067783,-0.007836,2024-04-22T15:26:50.591213Z
0.001630,0.000367,0.109869,-0.007205,2024-04-22T15:26:50.591413Z
-0.022350,0.000998,0.192863,-0.007521,2024-04-22T15:26:50.591613Z
0.012359,0.000998,0.052751,-0.004050,2024-04-22T15:26:50.591813Z
0.013621,0.000998,-0.012569,-0.007836,2024-04-22T15:26:50.592013Z
