motor1_x,motor1_y,motor1_z,sound,time
0.018986,0.000683,-0.087976,-0.009729,2024-04-22T17:34:00.383287Z
-0.004681,0.000683,-0.047590,-0.009098,2024-04-22T17:34:00.383487Z
-0.002788,0.000367,0.174560,-0.005943,2024-04-22T17:34:00.383687Z
-0.005312,0.000683,-0.137196,-0.001210,2024-04-22T17:34:00.383887Z
-0.020456,0.000998,-0.036548,-0.008467,2024-04-22T17:34:00.384087Z
0.010465,0.000367,-0.153602,-0.010676,2024-04-22T17:34:00.384287Z
-0.016039,0.000998,0.074210,-0.007205,2024-04-22T17:34:00.384487Z
-0.003103,0.000367,0.139848,-0.006889,2024-04-22T17:34:00.384687Z
-0.002472,0.000998,0.069476,-0.005312,2024-04-22T17:34:00.384887Z
-0.012253,0.000367,0.030662,-0.006889,2024-04-22T17:34:00.385087Z
0.008888,0.000367,-0.234689,-0.016670,2024-04-22T17:34:00.385287Z
-0.003103,0.001314,-0.197458,-0.007205,2024-04-22T17:34:00.385487Z
-0.010360,0.000683,0.037289,-0.005627,2024-04-22T17:34:00.385687Z
0.010150,0.000367,0.140163,-0.013515,2024-04-22T17:34:00.385887Z
-0.009098,0.000683,0.061587,-0.007521,2024-04-22T17:34:00.386087Z
0.014568,0.000683,-0.196827,-0.009414,2024-04-22T17:34:00.386287Z
-0.013200,0.000367,-0.130254,-0.008467,2024-04-22T17:34:00.386487Z
-0.005312,0.000998,0.026559,-0.006574,2024-04-22T17:34:00.386687Z
0.002261,0.000683,0.077366,-0.005943,2024-04-22T17:34:00.386887Z
0.002576,0.000683,0.021826,-0.008152,2024-04-22T17:34:00.387087Z
-0.003103,0.000052,-0.137196,-0.007521,2024-04-22T17:34:00.387287Z
0.006679,0.000367,0.128487,-0.009414,2024-04-22T17:34:00.387487Z
0.004154,0.000367,0.216846,-0.005627,2024-04-22T17:34:00.387687Z
-0.014777,0.000367,0.057169,-0.002157,2024-04-22T17:34:00.387887Z
0.009203,0.000998,-0.068730,-0.006889,2024-04-22T17:34:00.388087Z
0.002261,0.000683,-0.050115,-0.008152,2024-04-22T17:34:00.388287Z
0.000683,0.000998,-0.016039,-0.007205,2024-04-22T17:34:00.388487Z
0.006363,0.000052,0.034133,-0.006574,2024-04-22T17:34:00.388687Z
-0.014462,0.000367,0.128803,-0.005312,2024-04-22T17:34:00.388887Z
0.003839,0.000683,0.077681,-0.007205,2024-04-22T17:34:00.389087Z
0.000367,0.000683,-0.087660,-0.010676,2024-04-22T17:34:00.389287Z
